frame,team0_VfB Stuttgart,team1_Bayern Munchen,team0_VfB Stuttgart_smooth,team1_Bayern Munchen_smooth
41,61.9818569214876,38.018143078512395,61.855716253443525,38.144283746556475
42,63.091318009641874,36.908681990358126,61.952285640495866,38.047714359504134
43,63.130057679063356,36.86994232093664,61.9844395661157,38.015560433884296
44,60.88423295454546,39.11576704545455,62.061918904958674,37.93808109504132
45,61.794077134986225,38.205922865013775,62.15762741046832,37.842372589531685
46,61.00045196280992,38.99954803719009,62.239174414600555,37.760825585399445
47,61.47716511707989,38.52283488292011,62.368263601928376,37.631736398071624
48,62.52152203856749,37.4784779614325,62.49528667355372,37.50471332644628
49,62.09430957300276,37.905690426997246,62.80815254820937,37.191847451790636
50,61.901687327823694,38.09831267217631,62.990078340220386,37.009921659779614
51,62.14919077134986,37.85080922865014,63.21328340220385,36.78671659779614
52,60.94772296831956,39.05227703168045,63.43500344352618,36.56499655647383
53,63.2387439738292,36.7612560261708,63.62928288567493,36.37071711432507
54,63.53843836088154,36.46156163911846,63.78109934573003,36.21890065426997
55,63.0138386707989,36.9861613292011,63.886256026170805,36.1137439738292
56,64.1604252754821,35.83957472451791,63.98002754820937,36.019972451790636
57,64.49724517906336,35.50275482093664,64.13087551652893,35.869124483471076
58,64.81469524793388,35.185304752066116,64.24040117079889,35.7595988292011
59,65.59271694214877,34.40728305785124,64.38160726584022,35.61839273415978
60,65.67772899449037,34.32227100550964,64.5032498278237,35.49675017217631
61,67.65937069559229,32.34062930440771,64.57894283746556,35.42105716253443
62,65.95590134297521,34.0440986570248,64.67157369146005,35.328426308539946
63,65.83806818181817,34.16193181818182,64.72905905647383,35.27094094352617
64,66.83238636363636,33.16761363636363,64.76891787190083,35.231082128099175
65,66.93892045454545,33.06107954545455,64.85476928374655,35.145230716253444
66,65.777268422865,34.22273157713499,64.84159779614325,35.15840220385675
67,65.72023502066115,34.27976497933884,64.8222925275482,35.17770747245179
68,65.47434573002755,34.52565426997245,64.79990960743802,35.20009039256198
69,64.65543216253444,35.34456783746556,64.72466856060606,35.27533143939394
70,64.53221849173553,35.467781508264466,64.64040977961433,35.35959022038567
71,64.53060433884298,35.46939566115703,64.55036157024793,35.44963842975207
72,64.51822916666666,35.48177083333333,64.40881112258953,35.59118887741047
73,64.41384727961432,35.58615272038568,64.2621814738292,35.7378185261708
74,64.410080922865,35.58991907713499,64.00566029614325,35.99433970385675
75,63.33882145316805,36.661178546831955,63.80703340220385,36.19296659779614
76,63.14566115702479,36.8543388429752,63.59887224517907,36.40112775482093
77,63.09400826446281,36.90599173553719,63.35259555785124,36.64740444214876
78,62.909456783746556,37.090543216253444,63.08245092975207,36.91754907024793
79,63.05580664600551,36.94419335399449,62.84865702479339,37.15134297520661
80,62.45426566804407,37.54573433195592,62.57364841597796,37.42635158402204
81,62.2793991046832,37.7206008953168,62.2872761707989,37.7127238292011
82,62.39077565426997,37.60922434573003,62.04457214187327,37.955427858126725
83,62.5634900137741,37.4365099862259,61.665633608815426,38.334366391184574
84,62.05395575068871,37.94604424931129,61.276407541322314,38.723592458677686
85,62.01198777548209,37.98801222451791,60.91025309917355,39.08974690082644
86,61.246341253443525,38.753658746556475,60.55567751377411,39.4443224862259
87,60.99022899449036,39.00977100550964,60.333978994490366,39.66602100550964
88,60.63403925619835,39.36596074380165,60.134060778236915,39.865939221763085
89,60.675469180440764,39.32453081955923,59.933539944903586,40.06646005509642
90,60.185304752066116,39.814695247933884,59.78437069559229,40.21562930440771
91,59.932420798898065,40.06757920110193,59.583914428374655,40.416085571625345
92,58.84501980027548,41.15498019972452,59.386385158402206,40.6136148415978
93,58.31503960055097,41.68496039944903,59.17820247933884,40.82179752066116
94,58.587831439393945,41.41216856060606,58.98915289256199,41.010847107438025
95,55.058755165289256,44.941244834710744,58.80212637741047,41.19787362258953
96,54.79995265151515,45.20004734848485,58.59517045454545,41.40482954545455
97,55.36436811294766,44.63563188705234,58.39344438705234,41.60655561294766
98,55.5494576446281,44.4505423553719,58.185713670798904,41.8142863292011
99,58.86761794077135,41.132382059228654,57.89891098484849,42.10108901515151
100,58.34086604683195,41.659133953168045,57.76347279614325,42.23652720385675
101,58.13264032369146,41.86735967630854,57.63104769283746,42.36895230716254
102,59.36477703168044,40.63522296831955,57.4931775137741,42.5068224862259
103,57.898050103305785,42.101949896694215,57.40764893250689,42.59235106749311
104,58.117574896694215,41.882425103305785,57.34383608815427,42.65616391184573
105,57.24969869146006,42.750301308539946,57.328641528925615,42.671358471074385
106,57.553159435261705,42.446840564738295,57.33122417355372,42.66877582644628
107,57.71511277548209,42.28488722451791,57.3200542355372,42.67994576446281
108,57.38959194214877,42.61040805785124,57.46386449724518,42.536135502754824
109,57.01080406336089,42.98919593663912,57.56781594352616,42.43218405647384
110,56.81871986914601,43.18128013085399,57.70958161157025,42.29041838842975
111,54.0762741046832,45.9237258953168,57.8430182506887,42.1569817493113
112,57.6042742768595,42.3957257231405,57.8584495523416,42.1415504476584
113,57.323411673553714,42.67658832644628,57.89761966253443,42.10238033746557
114,57.22871470385675,42.771285296143255,57.953232610192835,42.046767389807165
115,58.04709022038568,41.95290977961432,57.956869834710744,42.043130165289256
116,58.33709969008265,41.662900309917354,58.02444903581268,41.975550964187335
117,58.465155819559236,41.53484418044077,58.086776859504134,41.913223140495866
118,58.379605716253444,41.620394283746556,58.21293904958677,41.78706095041323
119,58.30858298898072,41.69141701101928,58.322141873278234,41.677858126721766
120,58.654011707988985,41.34598829201102,58.43997503443526,41.56002496556474
121,57.39873880853994,42.601261191460054,58.370674070247944,41.62932592975207
122,58.908509814049594,41.09149018595041,58.50895316804408,41.49104683195592
123,58.88537362258953,41.11462637741047,58.65461432506887,41.34538567493113
124,59.25340048209367,40.74659951790633,58.92921401515152,41.07078598484848
125,59.32011880165289,40.679881198347104,59.03845988292011,40.96154011707989
126,59.522964015151516,40.477035984848484,58.89221763085399,41.10778236914601
127,59.4557076446281,40.5442923553719,59.00591856060607,40.99408143939394
128,59.58753013085399,40.41246986914601,58.773372933884296,41.226627066115704
129,59.67577048898072,40.32422951101928,58.514290633608816,41.485709366391184
130,60.40375344352618,39.59624655647383,58.24255337465566,41.75744662534434
131,60.28323002754821,39.71676997245179,57.989884641873275,42.010115358126725
132,60.660941804407706,39.33905819559229,57.735666322314046,42.264333677685954
133,55.65706783746557,44.34293216253444,57.4793388429752,42.52066115702479
134,60.467781508264466,39.532218491735534,57.61096763085399,42.38903236914601
135,60.46024879476584,39.53975120523416,57.68427169421488,42.31572830578512
136,60.94126635674931,39.05873364325069,57.75241046831957,42.24758953168044
137,60.335420971074385,39.664579028925615,57.803568353994486,42.196431646005514
138,53.667355371900825,46.332644628099175,57.85397296831956,42.14602703168044
139,60.0712379476584,39.9287620523416,57.56271522038567,42.43728477961433
140,52.2334495523416,47.7665504476584,57.26603391873278,42.73396608126722
141,51.86004218319559,48.139957816804404,57.30869059917355,42.69130940082645
142,51.67172434573003,48.32827565426997,57.344761535812665,42.655238464187335
143,52.062887396694215,47.937112603305785,57.34788223140495,42.65211776859505
144,51.953125,48.046875,57.363313533057855,42.636686466942145
145,52.24582472451791,47.75417527548209,57.366993801652896,42.633006198347104
146,60.68945850550964,39.31054149449036,57.56897813360881,42.431021866391184
147,60.741111398071624,39.258888601928376,57.59136105371901,42.40863894628099
148,60.58884297520662,39.41115702479338,57.60545798898072,42.39454201101928
149,60.53234762396694,39.46765237603306,57.5930182506887,42.4069817493113
150,60.580234159779614,39.419765840220386,57.579739152892564,42.420260847107436
151,52.24152031680441,47.758479683195596,57.82717803030303,42.17282196969697
152,52.038675103305785,47.961324896694215,57.79295798898072,42.20704201101928
153,60.653947141873275,39.346052858126725,58.05696883608815,41.94303116391185
154,60.577543904958674,39.422456095041326,58.29777892561983,41.70222107438017
155,60.481770833333336,39.51822916666667,58.50981404958677,41.49018595041323
156,60.66901256887053,39.33098743112948,58.65050361570248,41.34949638429752
157,60.75294851928375,39.24705148071625,58.80425705922865,41.19574294077135
158,60.70667613636363,39.29332386363637,58.896242252066116,41.103757747933884
159,61.02735451101928,38.97264548898072,58.670820420110196,41.329179579889804
160,60.81267217630854,39.18732782369146,58.67426394628099,41.32573605371901
161,60.63027289944903,39.36972710055097,58.281852617079885,41.71814738292011
162,60.0034435261708,39.9965564738292,57.84687069559229,42.15312930440771
163,59.85332730716253,40.14667269283746,57.36509986225895,42.63490013774105
164,59.21573691460055,40.784263085399445,57.19483901515152,42.80516098484849
165,58.83372073002755,41.16627926997245,57.010330578512395,42.989669421487605
166,57.8802944214876,42.119705578512395,56.45760158402204,43.54239841597796
167,56.972602444903586,43.02739755509642,55.89312155647382,44.10687844352618
168,55.58012654958677,44.41987345041322,55.305031852617084,44.694968147382916
169,55.796961088154276,44.20303891184573,54.71229338842975,45.28770661157025
170,54.54545454545454,45.45454545454545,54.114755509641874,45.885244490358126
171,55.05391270661158,44.94608729338843,53.523502066115704,46.476497933884296
172,60.8271995523416,39.1728004476584,52.91468663911846,47.08531336088154
173,50.77855974517907,49.22144025482093,52.28983729338843,47.71016270661157
174,49.65779958677686,50.34220041322314,51.66787190082645,48.33212809917355
175,48.53596332644628,51.464036673553714,51.077328684573004,48.922671315426996
176,47.98499913911846,52.01500086088154,50.489389634986225,49.510610365013775
177,47.42596418732782,52.57403581267218,49.913223140495866,50.086776859504134
178,46.83572227961432,53.16427772038568,49.33684142561984,50.66315857438016
179,46.465543216253444,53.534456783746556,48.81534090909091,51.18465909090909
180,45.7795282369146,54.2204717630854,48.31441546143251,51.68558453856749
181,45.85055096418733,54.149449035812665,47.87250344352616,52.12749655647384
182,45.81450154958678,54.18549845041323,47.42308023415978,52.57691976584022
183,45.92534004820937,54.074659951790636,47.02089789944904,52.97910210055096
184,45.80696883608815,54.19303116391184,46.59273846418732,53.407261535812665
185,45.191438533057855,54.80856146694215,45.92264979338844,54.07735020661156
186,45.081138085399445,54.91886191460055,45.64975034435261,54.35024965564739
187,45.23986311983471,54.76013688016529,45.439071108815426,54.560928891184574
188,45.15485106749311,54.84514893250688,45.258372073002754,54.741627926997246
189,44.8115745523416,55.1884254476584,45.12332128099173,54.87667871900827
190,44.424177858126725,55.575822141873275,44.99427513774105,55.00572486225895
191,44.842781508264466,55.157218491735534,44.900955578512395,55.099044421487605
192,44.449466253443525,55.550533746556475,44.8463326446281,55.1536673553719
193,44.532326101928376,55.467673898071624,44.87773329889807,55.12226670110193
194,44.56138085399449,55.43861914600551,44.93440082644628,55.06559917355372
195,44.490896177685954,55.50910382231405,45.00789858815427,54.99210141184573
196,44.34992682506887,55.65007317493112,45.07887827134986,54.92112172865014
197,44.07498278236915,55.92501721763086,44.99029356060606,55.00970643939394
198,43.95607351928375,56.04392648071625,44.9315383953168,55.0684616046832
199,44.390818698347104,55.60918130165289,44.88328598484848,55.11671401515152
200,44.01848743112948,55.98151256887053,44.82909349173554,55.17090650826446
201,44.60872933884297,55.39127066115702,44.789040977961434,55.210959022038566
202,44.19981060606061,55.80018939393939,44.76134211432507,55.23865788567493
203,44.50273329889807,55.497266701101935,44.75514376721763,55.24485623278237
204,45.09996986914601,54.90003013085399,44.737258953168045,55.262741046831955
205,46.56454459366391,53.43545540633608,44.7310606060606,55.2689393939394
206,47.26723915289256,52.73276084710744,44.72589531680441,55.27410468319559
207,47.6519455922865,52.3480544077135,44.72951101928375,55.27048898071625
208,47.699832128099175,52.300167871900825,44.97100981404959,55.02899018595041
209,43.59235106749311,56.40764893250688,45.00363722451791,54.99636277548209
210,43.72255940082644,56.27744059917356,45.04054752066116,54.95945247933884
211,43.87482782369146,56.12517217630854,45.073562327823694,54.926437672176306
212,43.88505079201102,56.114949207988985,45.09846332644628,54.90153667355372
213,44.1535382231405,55.8464617768595,45.141378271349865,54.858621728650135
214,44.1191029614325,55.88089703856749,45.15562586088154,54.84437413911846
215,44.26921918044077,55.730780819559236,45.185971935261705,54.814028064738295
216,44.3956611570248,55.60433884297521,45.19993973829202,54.80006026170798
217,44.29450757575758,55.70549242424242,45.19167527548209,54.80832472451791
218,44.40319387052342,55.59680612947658,45.354489497245176,54.645510502754824
219,44.651773415977964,55.34822658402204,45.48913137052342,54.51086862947658
220,50.52836604683195,49.471633953168045,45.61662792699725,54.383372073002754
221,45.16561208677686,54.83438791322314,45.74098226584022,54.25901773415978
222,44.99774018595041,55.002259814049594,46.0191330922865,53.9808669077135
223,44.781443698347104,55.21855630165289,46.35429579889807,53.64570420110193
224,45.01334366391185,54.98665633608816,46.677233987603316,53.322766012396684
225,45.09136105371901,54.908638946280995,47.30318095730027,52.69681904269973
226,44.96491907713499,55.035080922865006,47.907971763085406,52.092028236914594
227,44.958462465564736,55.04153753443526,48.50361570247934,51.49638429752066
228,44.85192837465565,55.14807162534435,49.099754648760324,50.900245351239676
229,44.89335829889807,55.106641701101935,49.68795196280992,50.31204803719009
230,50.63490013774105,49.36509986225895,50.28493026859505,49.71506973140495
231,50.633285984848484,49.366714015151516,50.87284779614325,49.12715220385675
232,50.83935950413223,49.16064049586777,51.46913739669422,48.53086260330578
233,50.80869059917356,49.19130940082644,51.83296745867769,48.16703254132231
234,50.54612172865014,49.45387827134986,52.39411157024793,47.60588842975207
235,52.10162706611571,47.898372933884296,52.95635330578512,47.04364669421488
236,51.948282541322314,48.051717458677686,53.526106232782375,46.47389376721763
237,59.53372503443526,40.466274965564736,53.819430096418735,46.180569903581265
238,59.27330836776859,40.72669163223141,54.10872933884298,45.89127066115702
239,59.010201446280995,40.98979855371901,54.66714015151515,45.33285984848485
240,59.17269283746557,40.82730716253444,55.22884383608815,44.77115616391185
241,59.100594008264466,40.899405991735534,55.79646608126722,44.20353391873278
242,59.21896522038568,40.78103477961432,56.18584280303031,43.81415719696969
243,59.10113205922865,40.898867940771346,56.43155991735537,43.56844008264463
244,59.55901342975206,40.44098657024794,56.68864066804407,43.31135933195593
245,59.624117596418735,40.375882403581265,56.94854080578512,43.05145919421488
246,59.19421487603306,40.80578512396694,57.31988205922866,42.68011794077134
247,59.05378357438017,40.94621642561984,57.42628701790634,42.57371298209367
248,59.025266873278234,40.974733126721766,57.45123106060606,42.54876893939394
249,52.34644025482093,47.65355974517907,57.84375,42.15625
250,52.32384211432507,47.67615788567493,57.93625172176309,42.063748278236915
251,58.92518939393939,41.07481060606061,58.319559228650135,41.68044077134986
252,59.00105457988981,40.998945420110196,58.66804407713498,41.33195592286502
253,59.04248450413223,40.95751549586777,59.006693353994486,40.993306646005514
254,54.62777634297521,45.3722236570248,59.353176652892564,40.646823347107436
255,56.77782799586777,43.22217200413223,59.68765065426997,40.312349345730034
256,57.060304752066116,42.939695247933884,60.034693526170805,39.9653064738292
257,57.3368629476584,42.6631370523416,60.35978391873278,39.64021608126722
258,60.092221935261705,39.907778064738295,60.579868285123965,39.420131714876035
259,53.206245695592294,46.79375430440771,60.817105716253444,39.182894283746556
260,52.725228133608816,47.274771866391184,61.06224173553719,38.93775826446281
261,61.7612560261708,38.2387439738292,61.322744490358126,38.677255509641874
262,61.8462680785124,38.153731921487605,61.60270316804407,38.39729683195592
263,68.8559960399449,31.144003960055095,62.06458763774104,37.93541236225895
264,67.7223226584022,32.277677341597794,62.258329028925615,37.741670971074385
265,67.63892475895317,32.361075241046834,62.22611053719009,37.77388946280992
266,67.76267648071625,32.23732351928375,62.15924156336089,37.84075843663912
267,67.58081525482093,32.41918474517907,62.241434228650135,37.758565771349865
268,67.77720385674931,32.22279614325069,62.236720902203864,37.76327909779614
269,67.68627324380165,32.31372675619835,62.198282541322314,37.80171745867769
270,65.12622675619835,34.87377324380165,62.17712637741047,37.82287362258953
271,65.12515065426997,34.87484934573003,62.02020919421488,37.97979080578512
272,65.18218405647383,34.81781594352617,62.16436380853994,37.835636191460054
273,65.53783574380165,34.46216425619835,62.32298123278237,37.677018767217625
274,59.3454071969697,40.654592803030305,62.12715220385675,37.87284779614325
275,63.87095385674931,36.12904614325069,61.695872073002754,38.304127926997246
276,63.768724173553714,36.23127582644628,60.876119146005514,39.123880853994486
277,58.19559228650137,41.80440771349862,60.39947055785124,39.60052944214876
278,57.3707601584022,42.629239841597794,60.09782663280533,39.90217336719468
279,56.68259297520662,43.31740702479338,59.764572291591804,40.235427708408196
280,56.659994834710744,43.340005165289256,59.40928852053594,40.59071147946406
281,56.09934573002755,43.90065426997245,59.01081636166863,40.98918363833137
282,56.80795884986226,43.19204115013774,58.57704351756198,41.42295648243802
283,56.1692923553719,43.8307076446281,58.23234966289691,41.76765033710309
284,56.810111053719005,43.18988894628099,57.849416274487304,42.1505837255127
285,56.690663739669425,43.309336260330575,57.41807699319398,42.58192300680603
286,56.8655303030303,43.134469696969695,56.910592071280995,43.08940792871901
287,51.06426480716253,48.93573519283746,56.74827106290174,43.25172893709826
288,48.362172865013775,51.637827134986225,56.239508006198356,43.76049199380166
289,55.80610795454546,44.19389204545455,55.660337531786396,44.339662468213604
