frame,team0_Ajax,team1_Bayern Muchen,team0_Ajax_smooth,team1_Bayern Muchen_smooth
59,42.10356404958678,57.89643595041323,41.57097968319559,58.42902031680441
60,42.16920626721763,57.83079373278237,41.506800964187335,58.493199035812665
61,41.394412878787875,58.605587121212125,41.47776773415978,58.52223226584022
62,40.95751549586777,59.04248450413223,41.44434400826446,58.55565599173554
63,41.7586733815427,58.2413266184573,41.41759211432507,58.58240788567493
64,40.93760761019284,59.06239238980716,41.38255423553719,58.61744576446281
65,40.6632016184573,59.3367983815427,41.295325413223146,58.70467458677686
66,41.96205664600551,58.03794335399449,41.30292269283746,58.69707730716254
67,41.352444903581265,58.647555096418735,41.262461260330575,58.737538739669425
68,41.11247417355372,58.887525826446286,41.19890668044077,58.80109331955922
69,40.86443267906336,59.135567320936644,41.10709366391185,58.89290633608815
70,42.313941976584026,57.686058023415974,41.065470041322314,58.93452995867769
71,41.09310433884297,58.90689566115702,40.989992252066116,59.010007747933884
72,39.89540289256198,60.10459710743802,40.92609331955923,59.07390668044077
73,40.106856921487605,59.8931430785124,40.86895230716254,59.13104769283748
74,40.414084022038566,59.585915977961434,40.83557162534435,59.16442837465564
75,40.83860623278237,59.16139376721763,40.82427255509642,59.17572744490358
76,40.78910554407714,59.21089445592287,40.76030905647383,59.23969094352618
77,39.36111828512397,60.638881714876035,40.74124053030303,59.25875946969697
78,40.7605888429752,59.23941115702479,40.7144455922865,59.285554407713505
79,40.77565426997245,59.22434573002755,40.62239583333333,59.37760416666667
80,40.654592803030305,59.3454071969697,40.58210657713499,59.41789342286502
81,41.104403409090914,58.89559659090909,40.54142992424242,59.45857007575758
82,40.738528753443525,59.261471246556475,40.50391701101928,59.496082988980724
83,40.62822830578512,59.37177169421488,40.417527548209364,59.582472451790636
84,40.5060907369146,59.4939092630854,40.366993801652896,59.63300619834711
85,40.74068095730027,59.25931904269972,40.360171315426996,59.639828684573004
86,40.55989583333333,59.440104166666664,40.3471935261708,59.6528064738292
87,40.675038739669425,59.324961260330575,40.31351153581267,59.68648846418732
88,40.159585915977964,59.84041408402204,40.253938533057855,59.74606146694216
89,40.46089445592286,59.53910554407713,40.20185519972452,59.79814480027549
90,39.99332816804408,60.00667183195593,40.201188016528924,59.79881198347107
91,39.66081267217631,60.339187327823694,40.15272038567493,59.84727961432507
92,40.34521349862259,59.65478650137741,40.095278064738295,59.904721935261705
93,40.09555785123967,59.90444214876033,40.02806473829201,59.971935261708
94,39.92660984848485,60.07339015151515,39.9314738292011,60.0685261707989
95,40.15420540633609,59.84579459366392,39.82922262396694,60.17077737603306
96,39.82976067493113,60.17023932506888,39.73779700413223,60.262202995867774
97,39.7248407369146,60.2751592630854,39.626076101928376,60.373923898071624
98,39.782412190082646,60.21758780991735,39.53312241735537,60.46687758264462
99,39.5720342630854,60.4279657369146,39.545626721763085,60.454373278236915
100,39.34928116391185,60.65071883608816,39.598183539944905,60.401816460055095
101,39.4870222107438,60.5129777892562,39.72925275482093,60.27074724517907
102,39.34443870523416,60.65556129476584,40.471181990358126,59.528818009641874
103,39.548898071625345,60.45110192837465,40.61096763085399,59.389032369146
104,39.339596246556475,60.660403753443525,40.734547176308546,59.26545282369147
105,38.974259641873275,61.025740358126725,40.775008608815426,59.224991391184574
106,38.68963068181818,61.31036931818182,40.7161027892562,59.283897210743795
107,38.18224862258953,61.81775137741047,40.68207644628099,59.31792355371901
108,38.342587809917354,61.65741219008265,40.66877582644628,59.33122417355372
109,37.71306818181818,62.28693181818182,40.661393767217625,59.33860623278237
110,38.4168388429752,61.58316115702479,40.64770575068871,59.3522942493113
111,40.87250344352617,59.12749655647382,40.62409607438016,59.37590392561983
112,41.98895919421488,58.01104080578512,40.61284004820937,59.387159951790636
113,43.43631628787879,56.56368371212122,40.657907196969695,59.3420928030303
114,59.00912534435262,40.99087465564738,40.70011191460055,59.299888085399445
115,43.48796918044077,56.512030819559236,40.70958161157025,59.29041838842975
116,42.750301308539946,57.24969869146006,40.67549070247934,59.32450929752066
117,41.35674931129476,58.64325068870524,40.65349517906336,59.346504820936644
118,38.62291236225895,61.37708763774105,40.667032541322314,59.332967458677686
119,39.07595127410468,60.92404872589532,40.70112345041323,59.29887654958677
120,39.82168991046832,60.178310089531685,40.75639204545455,59.24360795454545
121,39.64520919421488,60.35479080578512,40.789084022038566,59.210915977961434
122,39.38264032369146,60.61735967630854,40.84400826446281,59.15599173553719
123,39.19217028236915,60.80782971763086,40.97193526170798,59.02806473829202
124,39.290633608815426,60.709366391184574,40.986893078512395,59.013106921487605
125,40.47595988292011,59.52404011707989,40.75766184573003,59.24233815426997
126,40.54214015151515,59.45785984848485,40.45495437327824,59.545045626721766
127,39.58118112947658,60.41881887052342,39.70086518595041,60.299134814049594
128,38.69662534435262,61.30337465564738,39.56895661157025,60.43104338842975
129,38.78970816115703,61.21029183884298,39.47051480716254,60.52948519283746
130,39.312693698347104,60.68730630165289,39.436488464187335,60.563511535812665
131,39.541903409090914,60.45809659090909,39.53135761019284,60.468642389807165
132,39.56396349862259,60.43603650137741,39.59172692837466,60.408273071625345
133,39.15988722451791,60.84011277548209,39.602229683195596,60.39777031680441
134,39.08617424242424,60.91382575757576,39.606727789256205,60.393272210743795
135,41.61501377410468,58.38498622589532,39.6613507231405,60.338649276859506
136,41.24644886363637,58.75355113636363,39.712465564738295,60.28753443526171
137,36.25817837465565,63.74182162534435,39.73032885674931,60.26967114325069
138,35.868629476584026,64.13137052341598,39.851368801652896,60.148631198347104
139,40.15689566115703,59.84310433884298,40.00273329889807,59.997266701101935
140,40.19025482093664,59.809745179063356,40.20445936639119,59.795540633608816
141,40.289256198347104,59.71074380165289,40.4470988292011,59.5529011707989
142,40.5060907369146,59.4939092630854,40.68291580578512,59.31708419421488
143,40.99464101239669,59.00535898760331,40.86837121212122,59.13162878787879
144,40.58518422865014,59.41481577134986,40.86410984848485,59.13589015151515
145,40.08425878099173,59.91574121900827,40.97083763774104,59.02916236225896
146,39.75766184573003,60.24233815426997,41.09174845041323,58.90825154958677
147,40.7482136707989,59.2517863292011,41.229317320936644,58.77068267906336
148,40.470041322314046,59.52995867768595,41.154033230027544,58.845966769972456
149,39.737215909090914,60.26278409090909,41.17960141184573,58.82039858815427
150,43.50195850550964,56.49804149449036,41.390797176308546,58.609202823691454
151,44.32625258264463,55.673747417355365,41.62777634297521,58.3722236570248
152,44.624332816804404,55.37566718319559,41.6839919077135,58.3160080922865
153,44.762611914600555,55.23738808539945,41.702565426997246,58.297434573002754
154,44.68513257575758,55.31486742424242,41.69567837465564,58.30432162534434
155,43.94907885674931,56.05092114325069,41.68427169421488,58.31572830578512
156,39.43536931818182,60.56463068181818,41.667226239669425,58.33277376033058
157,42.23215823002755,57.76784176997245,41.65670196280991,58.34329803719009
158,42.182657541322314,57.817342458677686,41.618026859504134,58.381973140495866
159,42.52539600550964,57.47460399449036,41.58230027548209,58.41769972451791
160,39.73291150137741,60.26708849862259,41.53084108126722,58.46915891873278
161,41.885653409090914,58.11434659090909,41.48355716253443,58.51644283746557
162,41.5380724862259,58.4619275137741,41.4747761707989,58.5252238292011
163,41.79310864325069,58.20689135674931,41.30221246556474,58.697787534435264
164,41.56228477961432,58.43771522038568,40.9662964876033,59.033703512396684
165,40.654592803030305,59.3454071969697,40.7456955922865,59.2543044077135
166,40.11707988980716,59.88292011019284,40.2717157369146,59.7282842630854
167,40.22092372589532,59.77907627410468,39.87646349862259,60.1235365013774
168,40.56850464876033,59.43149535123967,39.5104597107438,60.48954028925619
169,40.32207730716254,59.67792269283747,39.17327393250689,60.82672606749312
170,39.117381198347104,60.88261880165289,38.96726497933884,61.03273502066116
171,38.86449724517907,61.13550275482093,38.51379562672176,61.48620437327824
172,39.461733815426996,60.538266184573,38.00441201790634,61.99558798209366
173,39.28794335399449,60.71205664600551,37.61219438705234,62.38780561294766
174,39.51769111570248,60.48230888429752,37.0659435261708,62.9340564738292
175,39.18786587465565,60.81213412534435,36.84039256198347,63.15960743801653
176,35.928353133608816,64.07164686639119,36.61150568181819,63.38849431818182
177,39.109310433884296,60.89068956611571,36.37863722451791,63.62136277548209
178,32.91311553030303,67.08688446969697,36.23951876721763,63.76048123278237
179,34.8038266184573,65.19617338154269,36.156228477961434,63.843771522038566
180,34.798984159779614,65.20101584022039,36.06295196280992,63.93704803719009
181,31.005724862258955,68.99427513774104,35.86309831267218,64.13690168732782
182,37.08193440082644,62.91806559917356,35.683066460055095,64.3169335399449
183,30.845923725895318,69.15407627410468,35.54842458677686,64.45157541322314
184,29.79080578512397,70.20919421487604,35.10266012396694,64.89733987603306
185,29.92747073002755,70.07252926997245,34.66296487603306,65.33703512396694
186,28.22938188705234,71.77061811294766,34.22238722451791,65.7776127754821
187,35.8992983815427,64.10070161845731,33.7646349862259,66.2353650137741
188,36.07093663911846,63.92906336088154,33.3003185261708,66.6996814738292
189,35.74057334710744,64.25942665289256,32.94998278236915,67.05001721763085
190,37.17663137052342,62.82336862947658,32.46976153581267,67.53023846418733
191,38.034822658402206,61.9651773415978,32.20237172865014,67.79762827134986
192,37.88901084710744,62.11098915289256,31.831547004132236,68.16845299586777
193,35.5721633953168,64.4278366046832,31.461066632231404,68.53893336776859
194,35.821280991735534,64.17871900826447,31.192858987603305,68.8071410123967
195,35.751334366391184,64.24866563360881,30.690792871900825,69.30920712809917
196,27.72038567493113,72.27961432506888,30.42721246556474,69.57278753443525
197,28.469352617079892,71.53064738292011,30.187865874655646,69.81213412534436
198,28.273502066115704,71.72649793388429,29.90625,70.09375
199,28.073885158402206,71.9261148415978,29.673898071625345,70.32610192837465
200,27.579954373278238,72.42004562672176,29.14120609504132,70.85879390495867
201,27.169959538567497,72.8300404614325,28.620652548209364,71.37934745179064
202,27.10377926997245,72.89622073002755,28.111785468319557,71.88821453168045
203,26.228370351239672,73.77162964876032,27.546875,72.453125
204,25.53320850550964,74.46679149449037,26.936380853994493,73.06361914600551
205,25.536974862258955,74.46302513774104,26.316761363636363,73.68323863636363
206,24.300533746556475,75.69946625344353,25.786953340220386,74.21304665977961
207,24.530281508264462,75.46971849173553,25.22989841597796,74.77010158402203
208,24.256413567493112,75.74358643250689,24.697701446280988,75.30229855371901
209,23.80714101239669,76.1928589876033,24.47552944214876,75.52447055785123
210,22.887073863636363,77.11292613636364,24.118909263085403,75.8810907369146
211,22.42058367768595,77.57941632231406,23.78443526170799,76.215564738292
212,22.581998966942148,77.41800103305785,23.555914256198342,76.44408574380166
213,23.05709796831956,76.94290203168043,23.356792355371905,76.6432076446281
214,23.01889634986226,76.98110365013774,23.18334624655647,76.81665375344352
215,23.053869662534435,76.94613033746556,23.010954717630852,76.98904528236915
216,22.772469008264462,77.22753099173553,22.878551136363637,77.12144886363637
217,22.39852358815427,77.60147641184572,22.768422865013772,77.23157713498622
218,22.326962809917354,77.67303719008265,22.65751980027548,77.34248019972452
219,21.89490788567493,78.10509211432507,22.59452479338843,77.40547520661157
220,22.446410123966942,77.55358987603306,22.534908746556475,77.46509125344352
221,22.166085571625345,77.83391442837465,22.50340048209366,77.49659951790633
222,19.553848140495866,80.44615185950413,22.488205922865014,77.51179407713498
223,19.91165203168044,80.08834796831957,22.506305957300277,77.49369404269973
224,22.360860020661157,77.63913997933885,22.533466769972453,77.46653323002755
225,22.60190685261708,77.39809314738292,22.567966597796143,77.43203340220386
226,22.833806818181817,77.16619318181817,22.60403753443526,77.39596246556475
227,22.793991046831955,77.20600895316805,22.64723226584022,77.35276773415978
228,22.91828081955923,77.08171918044077,22.70516959366391,77.29483040633609
229,22.780001721763085,77.21999827823691,22.76525912534435,77.23474087465564
230,22.764398243801654,77.23560175619835,22.856404958677686,77.14359504132231
231,22.725658574380166,77.27434142561982,22.956224173553718,77.04377582644629
232,23.039880337465565,76.96011966253444,23.048403064738295,76.95159693526172
233,23.468706955922865,76.53129304407713,23.134598829201103,76.86540117079889
234,23.42727703168044,76.57272296831957,23.294292355371905,76.70570764462809
235,23.339574724517906,76.6604252754821,23.573411673553718,76.42658832644628
236,23.09960399449036,76.90039600550963,23.845170454545453,76.15482954545455
237,23.444494662534435,76.55550533746556,24.0598527892562,75.9401472107438
238,23.95887138429752,76.04112861570248,24.28955750688705,75.71044249311295
239,24.098764634986225,75.90123536501378,24.51844438705234,75.48155561294766
240,24.502302858126722,75.49769714187327,24.764053891184577,75.23594610881543
241,24.274707300275484,75.72529269972452,24.977315771349865,75.02268422865014
242,24.6771694214876,75.3228305785124,25.19763688016529,74.80236311983471
243,24.822443181818183,75.17755681818183,25.299021823347108,74.7009781766529
244,24.199380165289256,75.80061983471074,25.410907181997846,74.58909281800216
245,24.601304235537192,75.39869576446281,25.518681129476587,74.48131887052342
246,26.158423725895318,73.84157627410468,25.61629894726486,74.38370105273515
247,26.531831095041326,73.46816890495867,25.72575004304408,74.27424995695593
248,26.70562155647383,73.29437844352617,25.85133821770335,74.14866178229666
249,27.72791838842975,72.27208161157024,26.004212341215183,73.99578765878482
250,28.34452479338843,71.65547520661157,26.154783969372875,73.84521603062713
251,28.55597882231405,71.44402117768594,26.292028505940085,73.70797149405992
252,28.93422865013774,71.06577134986226,26.43824609733701,73.561753902663
253,28.249827823691458,71.75017217630854,26.576527757280598,73.42347224271941
254,28.28802944214876,71.71197055785123,26.753590869357918,73.24640913064209
